id,title,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations,release_year,production_companies_list,credits_list,quarter_q1,quarter_q2,quarter_q3,quarter_q4,release_quarter,real_budget,real_revenue,"Science Fiction, Family","Action, Comedy, Adventure, Family","Fantasy, Adventure, Comedy, Family",genre_other,original_language_en,original_language_ja,original_language_other,companies_trueskill,credits_trueskill,split_keywords,clean_keywords,duringcreditsstinger,aftercreditsstinger,sequel,anthropomorphism,friendship,cartoon,anime,animal,villain,family,superhero,dog
11688,The Emperor's New Groove,Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor Yzma tries to poison Kuzco and accidentally turns him into a llama who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house and so they form an unlikely partnership.,135.909,Walt Disney Pictures-Walt Disney Feature Animation,2000-12-15,100000000.0,169327687.0,78.0,Released,It's all about... ME!,7.5,5858.0,David Spade-John Goodman-Eartha Kitt-Patrick Warburton-Wendie Malick-Kellyann Kelso-Eli Russell Linnetz-Stephen J. Anderson-Bob Bergen-Rodger Bumpass-Robert Clotworthy-Jennifer Darling-Patti Deutsch-John Fiedler-Miriam Flynn-Geri Lee Gorowski-Sherry Lynn-Danny Mann-Mickie McGowan-D.F. Reynolds-Andre Stojka-Steve Susskind-Joe Whyte-Jack Angel-Mark Dindal-Bill Farmer-Carole Jeghers-Tom Jones-Patrick Pinney-Jess Harnell-Phil Proctor,central and south america-birthday-emperor-palace-kingdom-peru-berater-incan empire-breaking the fourth wall-assassination attempt-15th century,/xU635vn1lMD9DWDloeuKmuhxxnQ.jpg,/mZj8EUr6F1x2PWZjKPxaeYd5WRw.jpg,37135-11970-11544-13417-10545-9325-10693-10144-10674-12230-10530-10340-10112-3170-10009-12092-10882-10895-11360-408-812,2000,"['Walt Disney Pictures', 'Walt Disney Feature Animation']","['David Spade', 'John Goodman', 'Eartha Kitt', 'Patrick Warburton', 'Wendie Malick', 'Kellyann Kelso', 'Eli Russell Linnetz', 'Stephen J. Anderson', 'Bob Bergen', 'Rodger Bumpass', 'Robert Clotworthy', 'Jennifer Darling', 'Patti Deutsch', 'John Fiedler', 'Miriam Flynn', 'Geri Lee Gorowski', 'Sherry Lynn', 'Danny Mann', 'Mickie McGowan', 'D.F. Reynolds', 'Andre Stojka', 'Steve Susskind', 'Joe Whyte', 'Jack Angel', 'Mark Dindal', 'Bill Farmer', 'Carole Jeghers', 'Tom Jones', 'Patrick Pinney', 'Jess Harnell', 'Phil Proctor']",0,0,0,1,Q4,209377792.96542162,354534573.9199971,0,0,1,0,1,0,0,17.01874916222162,12.014671232344202,"['central and south america', 'birthday', 'emperor', 'palace', 'kingdom', 'peru', 'berater', 'incan empire', 'breaking the fourth wall', 'assassination attempt', '15th century']","['central and south america', 'birthday', 'emperor', 'palace', 'kingdom', 'peru', 'berater', 'incan empire', 'breaking the fourth wall', 'assassination attempt', '15th century']",0,0,0,0,0,0,0,0,0,0,0,0
19405,Recess: School's Out,It's the most exciting time of year at Third Street Elementary-- the end of the School Year! But boredom quickly sets in for protagonist TJ Detweiler as his friends are headed for Summer Camp. One day while passing by the school on his bike he notices a green glow coming from the school's auditorium. This is the work of the insidious ex-principal of Third Street Phillium Benedict and his gang of ninjas and secret service look-alikes! Benedict is planning to get rid of Summer Vacation using his newly-acquired Tractor Beam which he stole from the US Military Base in an effort to raise US Test Scores and it's up to the Recess Gang to stop him!,16.285,Walt Disney Pictures-Disney Television Animation,2001-01-27,10000000.0,44460850.0,82.0,Released,Saving The World One Playground At A Time,6.5,290.0,Andrew Lawrence-Rickey D'Shon Collins-Pamela Adlon-Ashley Johnson-Jason Davis-Courtland Mead-April Winchell-Dabney Coleman-Ryan O'Donohue-Robert Goulet-Melissa Joan Hart-Peter MacNicol-Tony Jay-James Woods-Andrea Martin-Tress MacNeille-Nicholas Turturro-Kevin Michael Richardson-Dan Castellaneta-Diedrich Bader-Kath Soucie-Charles Kimbrough-Robert Stack-Ken Swofford-Francesca Marie Smith-Erik von Detten-Paul Willson-Patrick Renna-Anndi McAfee-Lane Toran-Rachel Crane-Klee Bragger-R. Lee Ermey-Clyde Kusatsu-Clancy Brown-Allyce Beasley-Gregg Berger-Elizabeth Daily-Ron Glass-Mark Robert Myers-Phil Proctor-Justin Shenkarow-Michael Shulman-Katey Sagal,holiday-elementary school-friends-summer-classmates,/qsUCoeTwCNIrvDrUiWlTCgyRFZy.jpg,/v69OaHOYjdihRz0o0nVUylUyraa.jpg,14749-14317-12589-14444-15655-16340-15653-13683-13682-15400-332-15789-323020-13417-1267-888-14873-12610-9021-9982-11544,2001,"['Walt Disney Pictures', 'Disney Television Animation']","['Andrew Lawrence', ""Rickey D'Shon Collins"", 'Pamela Adlon', 'Ashley Johnson', 'Jason Davis', 'Courtland Mead', 'April Winchell', 'Dabney Coleman', ""Ryan O'Donohue"", 'Robert Goulet', 'Melissa Joan Hart', 'Peter MacNicol', 'Tony Jay', 'James Woods', 'Andrea Martin', 'Tress MacNeille', 'Nicholas Turturro', 'Kevin Michael Richardson', 'Dan Castellaneta', 'Diedrich Bader', 'Kath Soucie', 'Charles Kimbrough', 'Robert Stack', 'Ken Swofford', 'Francesca Marie Smith', 'Erik von Detten', 'Paul Willson', 'Patrick Renna', 'Anndi McAfee', 'Lane Toran', 'Rachel Crane', 'Klee Bragger', 'R. Lee Ermey', 'Clyde Kusatsu', 'Clancy Brown', 'Allyce Beasley', 'Gregg Berger', 'Elizabeth Daily', 'Ron Glass', 'Mark Robert Myers', 'Phil Proctor', 'Justin Shenkarow', 'Michael Shulman', 'Katey Sagal']",1,0,0,0,Q1,20327941.06460404,90379753.84822005,1,0,0,0,1,0,0,11.373455960000493,18.577501429118435,"['holiday', 'elementary school', 'friends', 'summer', 'classmates']","['holiday', 'elementary school', 'friends', 'summer', 'classmates']",0,0,0,0,0,0,0,0,0,0,0,0
808,Shrek,It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon Shrek teams up with an unlikely compatriot -- a wisecracking donkey.,207.13,DreamWorks Pictures-Pacific Data Images-DreamWorks Animation,2001-05-18,60000000.0,487853320.0,90.0,Released,The greatest fairy tale never told.,7.716,14992.0,Mike Myers-Eddie Murphy-Cameron Diaz-John Lithgow-Vincent Cassel-Peter Dennis-Clive Pearse-Jim Cummings-Bobby Block-Chris Miller-Cody Cameron-Kathleen Freeman-Michael Galasso-Christopher Knights-Simon J. Smith-Conrad Vernon-Jacquie Barnbrook-Guillaume Aretos-John Bisom-Matthew Gonder-Calvin Remsberg-Jean-Paul Vignon-Val Bettin-Andrew Adamson-Jack Angel-Bob Bergen-Rodger Bumpass-Patty Cornell-Aleksandar Cvjetkovic-Charles Dennis-Paul Eiding-Bill Farmer-Susan Fitzer-Elisa Gabrielli-Gary A. Hecker-Richard Steven Horvitz-Phillip Ingram-Carole Jeghers-Mickie McGowan-Phil Proctor-Frank Welker-Patrick Pinney,magic-liberation-lordship-prince-castle-fairy tale-robin hood-enchantment-swamp-princess-parody-anthropomorphism-dragon-woman director-ogre-cartoon donkey,/jhTVNBVkdS4Wf6NXYA9kRKQU3YM.jpg,/sRvXNDItGlWCqtO3j6wks52FmbD.jpg,809-810-10192-425-863-2062-862-585-12-953-9806-10193-9502-950-8587-920-14160-38757-812-8355-10020,2001,"['DreamWorks Pictures', 'Pacific Data Images', 'DreamWorks Animation']","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'John Lithgow', 'Vincent Cassel', 'Peter Dennis', 'Clive Pearse', 'Jim Cummings', 'Bobby Block', 'Chris Miller', 'Cody Cameron', 'Kathleen Freeman', 'Michael Galasso', 'Christopher Knights', 'Simon J. Smith', 'Conrad Vernon', 'Jacquie Barnbrook', 'Guillaume Aretos', 'John Bisom', 'Matthew Gonder', 'Calvin Remsberg', 'Jean', 'Paul Vignon', 'Val Bettin', 'Andrew Adamson', 'Jack Angel', 'Bob Bergen', 'Rodger Bumpass', 'Patty Cornell', 'Aleksandar Cvjetkovic', 'Charles Dennis', 'Paul Eiding', 'Bill Farmer', 'Susan Fitzer', 'Elisa Gabrielli', 'Gary A. Hecker', 'Richard Steven Horvitz', 'Phillip Ingram', 'Carole Jeghers', 'Mickie McGowan', 'Phil Proctor', 'Frank Welker', 'Patrick Pinney']",0,1,0,0,Q2,121967646.38762425,991705353.7131416,0,0,1,0,1,0,0,13.666738047378264,6.044114302808461,"['magic', 'liberation', 'lordship', 'prince', 'castle', 'fairy tale', 'robin hood', 'enchantment', 'swamp', 'princess', 'parody', 'anthropomorphism', 'dragon', 'woman director', 'ogre', 'cartoon donkey']","['magic', 'liberation', 'lordship', 'prince', 'castle', 'fairy tale', 'robin hood', 'enchantment', 'swamp', 'princess', 'parody', 'anthropomorphism', 'dragon', 'woman director', 'ogre', 'cartoon donkey']",0,0,0,1,0,0,0,0,0,0,0,0
10865,Atlantis: The Lost Empire,The world's most highly qualified crew of archaeologists and explorers is led by historian Milo Thatch as they board the incredible 1000-foot submarine Ulysses and head deep into the mysteries of the sea. The underwater expedition takes an unexpected turn when the team's mission must switch from exploring Atlantis to protecting it.,27.157,Walt Disney Pictures-Walt Disney Feature Animation,2001-06-02,120000000.0,186053725.0,95.0,Released,Atlantis is waiting...,7.0,4147.0,Michael J. Fox-Cree Summer-James Garner-Claudia Christian-Phil Morris-Leonard Nimoy-John Mahoney-Corey Burton-Don Novello-Jacqueline Obradors-Florence Stanley-David Ogden Stiers-Natalie Strom-Jim Varney-Jim Cummings-Patrick Pinney,submarine-sea-expedition-museum-atlantis-mediterranean-cartoon-steampunk-underwater-sea monster-adventurer-ancient civilization-journey-1910s-dieselpunk,/8fUEFPUTF7kBMuKPiSQHxPvd8EZ.jpg,/fYr0fqT9NImOuaN1QgnDHgGh4Ci.jpg,10009-9016-9444-10501-8916-10545-11688-11544-10693-10530-12092-11970-10112-3170-9325-37135-10882-10340-9982-9487-11360,2001,"['Walt Disney Pictures', 'Walt Disney Feature Animation']","['Michael J. Fox', 'Cree Summer', 'James Garner', 'Claudia Christian', 'Phil Morris', 'Leonard Nimoy', 'John Mahoney', 'Corey Burton', 'Don Novello', 'Jacqueline Obradors', 'Florence Stanley', 'David Ogden Stiers', 'Natalie Strom', 'Jim Varney', 'Jim Cummings', 'Patrick Pinney']",0,1,0,0,Q2,243935292.7752485,378208915.66500473,1,0,0,0,1,0,0,13.641712497520727,-0.5757246997145488,"['submarine', 'sea', 'expedition', 'museum', 'atlantis', 'mediterranean', 'cartoon', 'steampunk', 'underwater', 'sea monster', 'adventurer', 'ancient civilization', 'journey', '1910s', 'dieselpunk']","['submarine', 'sea', 'expedition', 'museum', 'atlantis', 'mediterranean', 'cartoon', 'steampunk', 'underwater', 'sea monster', 'adventurer', 'ancient civilization', 'journey', '1910s', 'dieselpunk']",0,0,0,0,0,1,0,0,0,0,0,0
2114,Final Fantasy: The Spirits Within,Led by a strange dream scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor Dr. Sid Aki must save the Earth from its darkest hate and unleash the spirits within.,16.658,Columbia Pictures-Square USA-Chris Lee Productions-Square Pictures,2001-07-02,137000000.0,85131830.0,106.0,Released,Unleash a new reality,6.18,1256.0,Ming-Na Wen-Alec Baldwin-Ving Rhames-Steve Buscemi-Peri Gilpin-Donald Sutherland-James Woods-Keith David-Jean Simmons-Matt McKenzie-John DeMita-Matt Adler-Steve Alterman-David Arnott-Cathy Cavadini-Lanei Chapman-Vicki Davis-Judi M. Durand-Greg Finley-Jack Fletcher-Julia Fletcher-Barbara Harris-David McCharen-Tracy Metro-David Michie-Richard Penn-David J. Randolph-Andrea Baker-Eric Aten-John DiMaggio-Alex Fernandez-David Rasner-Dwight Schultz,future-space travel-battle assignment-post-apocalyptic future-dystopia-alien-downfall-soldier-scientist-fictional war-based on video game-military-soul transference-motion capture-female scientist-alien creature-2060s,/47b1EwFqqSWxYna7NtUM7iML4oT.jpg,/qyOO0dgss0oeUYFPWbbdALDgOSm.jpg,647-390734-8814-10350-1996-9312-55931-6278-1995-1576-2157-8698-7737-11667-7450-13648-13051-9620-200-1620-1577,2001,"['Columbia Pictures', 'Square USA', 'Chris Lee Productions', 'Square Pictures']","['Ming', 'Na Wen', 'Alec Baldwin', 'Ving Rhames', 'Steve Buscemi', 'Peri Gilpin', 'Donald Sutherland', 'James Woods', 'Keith David', 'Jean Simmons', 'Matt McKenzie', 'John DeMita', 'Matt Adler', 'Steve Alterman', 'David Arnott', 'Cathy Cavadini', 'Lanei Chapman', 'Vicki Davis', 'Judi M. Durand', 'Greg Finley', 'Jack Fletcher', 'Julia Fletcher', 'Barbara Harris', 'David McCharen', 'Tracy Metro', 'David Michie', 'Richard Penn', 'David J. Randolph', 'Andrea Baker', 'Eric Aten', 'John DiMaggio', 'Alex Fernandez', 'David Rasner', 'Dwight Schultz']",0,0,1,0,Q3,278492792.5850754,173055482.296189,0,0,0,1,1,0,0,25.0,22.982216529334032,"['future', 'space travel', 'battle assignment', 'post', 'apocalyptic future', 'dystopia', 'alien', 'downfall', 'soldier', 'scientist', 'fictional war', 'based on video game', 'military', 'soul transference', 'motion capture', 'female scientist', 'alien creature', '2060s']","['future', 'space travel', 'battle assignment', 'post', 'apocalyptic future', 'dystopia', 'alien', 'downfall', 'soldier', 'scientist', 'fictional war', 'based on video game', 'military', 'soul transference', 'motion capture', 'female scientist', 'alien creature', '2060s']",0,0,0,0,0,0,0,0,0,0,0,0
12610,Osmosis Jones,A white blood cell policeman with the help of a cold pill must stop a deadly virus from destroying the human they live in Frank.,15.518,Warner Bros. Pictures-Conundrum Entertainment-Warner Bros. Animation,2001-08-10,75000000.0,13596911.0,95.0,Released,Every body needs a hero.,6.5,902.0,Chris Rock-Laurence Fishburne-David Hyde Pierce-Brandy Norwood-Bill Murray-Molly Shannon-William Shatner-Ron Howard-Sherry Lynn-Mickie McGowan-Chris Elliott-Elena Franklin-Kid Rock-Uncle Kracker-Carlos Alazraqui,cold-flu-lethal virus-construction worker,/vROOfOfyp1yqXsk8khfy6Fm9ief.jpg,/arL80y4NYzjq4ExkqKiXFVBEuV5.jpg,137562-233839-25625-14571-11497-12589-19004-25913-15789-10991-4978-11551-18937-10228-19164-15139-10137-22586-20737-16340-21032,2001,"['Warner Bros. Pictures', 'Conundrum Entertainment', 'Warner Bros. Animation']","['Chris Rock', 'Laurence Fishburne', 'David Hyde Pierce', 'Brandy Norwood', 'Bill Murray', 'Molly Shannon', 'William Shatner', 'Ron Howard', 'Sherry Lynn', 'Mickie McGowan', 'Chris Elliott', 'Elena Franklin', 'Kid Rock', 'Uncle Kracker', 'Carlos Alazraqui']",0,0,1,0,Q3,152459557.9845303,27639720.54686664,0,1,0,0,1,0,0,25.0,7.426942244221645,"['cold', 'flu', 'lethal virus', 'construction worker']","['cold', 'flu', 'lethal virus', 'construction worker']",0,0,0,0,0,0,0,0,0,0,0,0
585,"Monsters, Inc.",Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters Inc. the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world it's the monsters who are scared silly and it's up to Sulley and Mike to keep her out of sight and get her back home.,133.603,Pixar,2001-11-01,115000000.0,579700000.0,92.0,Released,We scare because we care.,7.84,17571.0,John Goodman-Billy Crystal-Mary Gibbs-Steve Buscemi-James Coburn-Jennifer Tilly-Bob Peterson-John Ratzenberger-Frank Oz-Daniel Gerson-Steve Susskind-Bonnie Hunt-Jeff Pidgeon-Samuel Lord Black-Jack Angel-Bob Bergen-Rodger Bumpass-Gino Conforti-Jennifer Darling-Patti Deutsch-Pete Docter-Bobby Edner-Ashley Edner-Katie Scarlett-Paul Eiding-Bill Farmer-Keegan Farrell-Pat Fraley-Teresa Ganzel-Taylor Gifaldi-Marc John Jefferies-Joe Lala-Noah Luke-Sherry Lynn-Danny Mann-Mona Marshall-Mickie McGowan-Laraine Newman-Kay Panabaker-Bret Parker-Phil Proctor-Josh Qualtieri-Guido Quaroni-Jan Rabson-Lisa Raggio-Joe Ranft-Sophia Ranft-Katherine Ringgold-Bob Scott-David Silverman-Jim Thornton-Lee Unkrich-Wallace Shawn,monster-panic-cheating-kidnapping-door-infant-villain-portal-rivalry-energy supply-friends-hijinks-best friend-chameleon-family-parallel world-conveyor belt-invisibility-energy company-conspirators,/wFSpyMsp7H0ttERbxY7Trlv8xry.jpg,/vUTVUdfbsY4DePCYzxxDMXKp6v6.jpg,12-862-62211-2062-9806-10193-863-14160-10681-920-808-8587-425-62177-953-20352-9487-150540-49013-38757-10191,2001,['Pixar'],"['John Goodman', 'Billy Crystal', 'Mary Gibbs', 'Steve Buscemi', 'James Coburn', 'Jennifer Tilly', 'Bob Peterson', 'John Ratzenberger', 'Frank Oz', 'Daniel Gerson', 'Steve Susskind', 'Bonnie Hunt', 'Jeff Pidgeon', 'Samuel Lord Black', 'Jack Angel', 'Bob Bergen', 'Rodger Bumpass', 'Gino Conforti', 'Jennifer Darling', 'Patti Deutsch', 'Pete Docter', 'Bobby Edner', 'Ashley Edner', 'Katie Scarlett', 'Paul Eiding', 'Bill Farmer', 'Keegan Farrell', 'Pat Fraley', 'Teresa Ganzel', 'Taylor Gifaldi', 'Marc John Jefferies', 'Joe Lala', 'Noah Luke', 'Sherry Lynn', 'Danny Mann', 'Mona Marshall', 'Mickie McGowan', 'Laraine Newman', 'Kay Panabaker', 'Bret Parker', 'Phil Proctor', 'Josh Qualtieri', 'Guido Quaroni', 'Jan Rabson', 'Lisa Raggio', 'Joe Ranft', 'Sophia Ranft', 'Katherine Ringgold', 'Bob Scott', 'David Silverman', 'Jim Thornton', 'Lee Unkrich', 'Wallace Shawn']",0,0,0,1,Q4,233771322.24294648,1178410743.5150962,0,0,0,1,1,0,0,25.0,7.465724910414938,"['monster', 'panic', 'cheating', 'kidnapping', 'door', 'infant', 'villain', 'portal', 'rivalry', 'energy supply', 'friends', 'hijinks', 'best friend', 'chameleon', 'family', 'parallel world', 'conveyor belt', 'invisibility', 'energy company', 'conspirators']","['monster', 'panic', 'cheating', 'kidnapping', 'door', 'infant', 'villain', 'portal', 'rivalry', 'energy supply', 'friends', 'hijinks', 'best friend', 'chameleon', 'family', 'parallel world', 'conveyor belt', 'invisibility', 'energy company', 'conspirators']",0,0,0,0,0,0,0,0,1,1,0,0
12589,Jimmy Neutron: Boy Genius,Jimmy Neutron is a boy genius and way ahead of his friends but when it comes to being cool he's a little behind. All until one day when his parents and parents all over Earth are kidnapped by aliens it's up to him to lead all the children of the world to rescue their parents.,20.182,Paramount-Nickelodeon Movies-O Entertainment-DNA Productions,2001-12-21,25000000.0,80936232.0,83.0,Released,"He may be small, but he's got a big brain!",5.9,762.0,Debi Derryberry-Megan Cavanagh-Mark DeCarlo-Jeffrey Garcia-Patrick Stewart-Martin Short-Frank Welker-Rob Paulsen-Carolyn Lawrence-Crystal Scales-Candi Milo-David L. Lander-Carlos Alazraqui-Jim Cummings-Keith Alcorn-Kimberly Brooks-Andrea Martin-Billy West-Bob Goen-Mary Hart-Bob Goen-Dee Bradley Baker-Laraine Newman-John A. Davis-Paul Greenberg-Mark Menza,showdown-laser gun-gi-villain-genius-alien-rescue-based on cartoon-miniaturization-robot-battle-spear-boy genius,/pUwdquA6Bf3Gq8yT5iQL1Yq0jkl.jpg,/xOyHKUFEhvogSHnDbsa5E7ZYx9D.jpg,403850-19766-10996-62723-375273-15789-19405-74785-14444-10137-10539-11836-332-10567-11870-1267-10054-10992-15653-7443-12610,2001,"['Paramount', 'Nickelodeon Movies', 'O Entertainment', 'DNA Productions']","['Debi Derryberry', 'Megan Cavanagh', 'Mark DeCarlo', 'Jeffrey Garcia', 'Patrick Stewart', 'Martin Short', 'Frank Welker', 'Rob Paulsen', 'Carolyn Lawrence', 'Crystal Scales', 'Candi Milo', 'David L. Lander', 'Carlos Alazraqui', 'Jim Cummings', 'Keith Alcorn', 'Kimberly Brooks', 'Andrea Martin', 'Billy West', 'Bob Goen', 'Mary Hart', 'Bob Goen', 'Dee Bradley Baker', 'Laraine Newman', 'John A. Davis', 'Paul Greenberg', 'Mark Menza']",0,0,0,1,Q4,50819852.6615101,164526695.40871197,1,1,0,0,1,0,0,25.000104448415293,2.56683641776691,"['showdown', 'laser gun', 'gi', 'villain', 'genius', 'alien', 'rescue', 'based on cartoon', 'miniaturization', 'robot', 'battle', 'spear', 'boy genius']","['showdown', 'laser gun', 'gi', 'villain', 'genius', 'alien', 'rescue', 'based on cartoon', 'miniaturization', 'robot', 'battle', 'spear', 'boy genius']",0,0,0,0,0,0,0,0,1,0,0,0
16690,Return to Never Land,In 1940 the world is besieged by World War II. Wendy all grown up has two children; including Jane who does not believe Wendy's stories about Peter Pan.,26.281,Disney Television Animation-Walt Disney Pictures,2002-02-14,20000000.0,109862682.0,72.0,Released,The Classic Continues,6.484,2190.0,Harriet Owen-Blayne Weaver-Jeff Bennett-Kath Soucie-Corey Burton-Andrew McDonough-Roger Rees-Spencer Breslin-Bradley Pierce-Quinn Beswick-Aaron Spann-Frank Welker-Dan Castellaneta-Jim Cummings-Rob Paulsen-Clive Revill-Wally Wingert,flying-peter pan-sequel,/wB3r2b8sxUZspqNyr8copMlt7se.jpg,/m6IJUn59uIJS2Jabl7thiYtKi8o.jpg,10366-11285-13155-628866-521494-10925-390555-34204-13888-15969-125521-615774-43641-635744-283564-950445-359983-8965-333381-16234-47971,2002,"['Disney Television Animation', 'Walt Disney Pictures']","['Harriet Owen', 'Blayne Weaver', 'Jeff Bennett', 'Kath Soucie', 'Corey Burton', 'Andrew McDonough', 'Roger Rees', 'Spencer Breslin', 'Bradley Pierce', 'Quinn Beswick', 'Aaron Spann', 'Frank Welker', 'Dan Castellaneta', 'Jim Cummings', 'Rob Paulsen', 'Clive Revill', 'Wally Wingert']",1,0,0,0,Q1,39471730.222532116,216823507.27139175,0,0,0,1,1,0,0,10.026475643551858,0.3802802316526434,"['flying', 'peter pan', 'sequel']","['flying', 'peter pan', 'sequel']",0,0,1,0,0,0,0,0,0,0,0,0
425,Ice Age,With the impending ice age almost upon them a mismatched trio of prehistoric critters – Manny the woolly mammoth Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way the unlikely allies become friends but when enemies attack their quest takes on far nobler aims.,109.263,20th Century Fox-Blue Sky Studios-20th Century Fox Animation,2002-03-10,59000000.0,383257136.0,81.0,Released,They came. They thawed. They conquered.,7.34,11802.0,Ray Romano-John Leguizamo-Denis Leary-Goran Visnjic-Jack Black-Cedric the Entertainer-Stephen Root-Diedrich Bader-Alan Tudyk-Lorri Bagley-Jane Krakowski-Peter Ackerman-P.J. Benjamin-Josh Hamilton-Chris Wedge-Denny Dillon-Mitzi McCall-Tara Strong-Darin De Paul-Dann Fink-Patrick Pinney-Phil Proctor,human evolution-loss of loved one-parent child relationship-squirrel-mammoth-sloth-dying and death-stone age-prehistoric-saber-toothed tiger-cavemen-prehistoric creature-road movie-prehistoric adventure-prehistoric times-neanderthal-prehistoric man-ground sloth,/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg,/a9ykRAWtQnI3SsZDfh8sCJo5cWI.jpg,950-8355-57800-953-808-809-9502-12-585-10527-2062-810-8587-9806-920-862-863-38757-812-20352-278154,2002,"['20th Century Fox', 'Blue Sky Studios', '20th Century Fox Animation']","['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Goran Visnjic', 'Jack Black', 'Cedric the Entertainer', 'Stephen Root', 'Diedrich Bader', 'Alan Tudyk', 'Lorri Bagley', 'Jane Krakowski', 'Peter Ackerman', 'P.J. Benjamin', 'Josh Hamilton', 'Chris Wedge', 'Denny Dillon', 'Mitzi McCall', 'Tara Strong', 'Darin De Paul', 'Dann Fink', 'Patrick Pinney', 'Phil Proctor']",1,0,0,0,Q1,116441604.15646975,756391113.9026151,0,0,0,1,1,0,0,12.006029841232307,10.893184345870667,"['human evolution', 'loss of loved one', 'parent child relationship', 'squirrel', 'mammoth', 'sloth', 'dying and death', 'stone age', 'prehistoric', 'saber', 'toothed tiger', 'cavemen', 'prehistoric creature', 'road movie', 'prehistoric adventure', 'prehistoric times', 'neanderthal', 'prehistoric man', 'ground sloth']","['human evolution', 'loss of loved one', 'parent child relationship', 'squirrel', 'mammoth', 'sloth', 'dying and death', 'stone age', 'prehistoric', 'saber', 'toothed tiger', 'cavemen', 'prehistoric creature', 'road movie', 'prehistoric adventure', 'prehistoric times', 'neanderthal', 'prehistoric man', 'ground sloth']",0,0,0,0,0,0,0,0,0,0,0,0
9023,Spirit: Stallion of the Cimarron,As a wild stallion travels across the frontiers of the Old West he befriends a young human and finds true love with a mare.,70.495,DreamWorks Pictures-DreamWorks Animation,2002-05-24,80000000.0,122563539.0,83.0,Released,Leader. Hero. Legend.,7.692,4008.0,Matt Damon-James Cromwell-Charles Napier-Robert Cait-Richard McGonagle-Donald Fullilove-Daniel Studi-Chopper Bernet-Jeff LeBeau-John Rubano-Matt Levin-Adam Paul-Meredith Wells-Zahn McClarnon-Michael Horse,freedom-mustang-rivalry-wildlife-animal-cavalry-indian war-eyebrow-wild horse-pets,/rXhd4p6tHlgYHqRtn1wdrA2EZwQ.jpg,/b8hPBW0NJmiIVzvQjT3CwIpAdzl.jpg,37135-10009-14411-11544-10501-21032-11688-10530-10674-10340-9837-11970-9732-9016-12230-10693-810-10112-13700-9078-10895,2002,"['DreamWorks Pictures', 'DreamWorks Animation']","['Matt Damon', 'James Cromwell', 'Charles Napier', 'Robert Cait', 'Richard McGonagle', 'Donald Fullilove', 'Daniel Studi', 'Chopper Bernet', 'Jeff LeBeau', 'John Rubano', 'Matt Levin', 'Adam Paul', 'Meredith Wells', 'Zahn McClarnon', 'Michael Horse']",0,1,0,0,Q2,157886920.89012846,241889747.3263397,0,0,0,1,1,0,0,13.68240534804324,7.4532560443649505,"['freedom', 'mustang', 'rivalry', 'wildlife', 'animal', 'cavalry', 'indian war', 'eyebrow', 'wild horse', 'pets']","['freedom', 'mustang', 'rivalry', 'wildlife', 'animal', 'cavalry', 'indian war', 'eyebrow', 'wild horse', 'pets']",0,0,0,0,0,0,0,1,0,0,0,0
